Data;DP;Localidade;munic;Regiao;Ocorrencias;Qtde;Qtde Últimos 30 dias;Qtde Últimos 60 dias;Qtde Últimos 90 dias;Qtde YoY;Part. Ocorrencia
01/06/2017 00:00;58ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;furto_veiculos;27;27;82;82;0.00%;4.62%
01/06/2017 00:00;59ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;49;49;119;119;0.00%;4.83%
01/06/2017 00:00;5ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;16;16;49;49;0.00%;4.40%
01/06/2017 00:00;60ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;28;28;73;73;0.00%;6.78%
01/06/2017 00:00;61ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;0;0;3;3;0.00%;0.00%
01/06/2017 00:00;62ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;10;10;34;34;0.00%;3.85%
01/06/2017 00:00;63ª DP;Japeri,Rio de Janeiro,RJ,Brazil;Japeri;Baixada Fluminense;furto_veiculos;1;1;10;10;0.00%;1.22%
01/06/2017 00:00;64ª DP;São João de Meriti,Rio de Janeiro,RJ,Brazil;São João de Meriti;Baixada Fluminense;furto_veiculos;31;31;106;106;0.00%;3.11%
01/06/2017 00:00;65ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;furto_veiculos;7;7;16;16;0.00%;6.03%
01/06/2017 00:00;66ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;furto_veiculos;16;16;38;38;0.00%;7.34%
01/06/2017 00:00;67ª DP;Guapimirim,Rio de Janeiro,RJ,Brazil;Guapimirim;Baixada Fluminense;furto_veiculos;2;2;8;8;0.00%;3.57%
01/06/2017 00:00;6ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;10;10;37;37;0.00%;5.05%
01/06/2017 00:00;70ª DP;Tanguá,Rio de Janeiro,RJ,Brazil;Tanguá;Interior;furto_veiculos;3;3;4;4;0.00%;11.11%
01/06/2017 00:00;71ª DP;Itaboraí,Rio de Janeiro,RJ,Brazil;Itaboraí;Interior;furto_veiculos;17;17;60;60;0.00%;5.26%
01/06/2017 00:00;72ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;45;45;113;113;0.00%;8.04%
01/06/2017 00:00;73ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;31;31;74;74;0.00%;7.11%
01/06/2017 00:00;74ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;27;27;82;82;0.00%;5.52%
01/06/2017 00:00;75ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;11;11;30;30;0.00%;3.75%
01/06/2017 00:00;76ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;28;28;71;71;0.00%;11.02%
01/06/2017 00:00;77ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;11;11;26;26;0.00%;5.82%
01/06/2017 00:00;78ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;22;22;80;80;0.00%;8.30%
01/06/2017 00:00;79ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;7;7;26;26;0.00%;6.14%
01/06/2017 00:00;7ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;6;6;22;22;0.00%;8.00%
01/06/2017 00:00;81ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;11;11;27;27;0.00%;7.91%
01/06/2017 00:00;82ª DP;Maricá,Rio de Janeiro,RJ,Brazil;Maricá;Grande Niterói;furto_veiculos;13;13;46;46;0.00%;7.14%
01/06/2017 00:00;88ª DP;Barra do Pirai,Rio de Janeiro,RJ,Brazil;Barra do Pirai;Interior;furto_veiculos;1;1;6;6;0.00%;1.54%
01/06/2017 00:00;89ª DP;Resende,Rio de Janeiro,RJ,Brazil;Resende;Interior;furto_veiculos;8;8;22;22;0.00%;8.00%
01/06/2017 00:00;90ª DP;Barra Mansa,Rio de Janeiro,RJ,Brazil;Barra Mansa;Interior;furto_veiculos;8;8;25;25;0.00%;8.42%
01/06/2017 00:00;91ª DP;Valença,Rio de Janeiro,RJ,Brazil;Valença;Interior;furto_veiculos;0;0;1;1;0.00%;0.00%
01/06/2017 00:00;92ª DP;Rio das Flores,Rio de Janeiro,RJ,Brazil;Rio das Flores;Interior;furto_veiculos;0;0;0;0;0.00%;0.00%
01/06/2017 00:00;93ª DP;Volta Redonda,Rio de Janeiro,RJ,Brazil;Volta Redonda;Interior;furto_veiculos;21;21;50;50;0.00%;13.82%
01/06/2017 00:00;94ª DP;Piraí,Rio de Janeiro,RJ,Brazil;Piraí;Interior;furto_veiculos;1;1;5;5;0.00%;8.33%
01/06/2017 00:00;95ª DP;Vassouras,Rio de Janeiro,RJ,Brazil;Vassouras;Interior;furto_veiculos;2;2;11;11;0.00%;6.90%
01/06/2017 00:00;97ª DP;Mendes,Rio de Janeiro,RJ,Brazil;Mendes;Interior;furto_veiculos;2;2;2;2;0.00%;18.18%
01/06/2017 00:00;98ª DP;Engenheiro Paulo de Frontin,Rio de Janeiro,RJ,Brazil;Engenheiro Paulo de Frontin;Interior;furto_veiculos;1;1;4;4;0.00%;8.33%
01/06/2017 00:00;99ª DP;Itatiaia,Rio de Janeiro,RJ,Brazil;Itatiaia;Interior;furto_veiculos;5;5;7;7;0.00%;13.16%
01/06/2017 00:00;9ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;14;14;35;35;0.00%;7.04%
01/07/2017 00:00;101ª DP;Pinheiral,Rio de Janeiro,RJ,Brazil;Pinheiral;Interior;furto_veiculos;0;1;1;1;0.00%;0.00%
01/07/2017 00:00;104ª DP;São José do Vale do Rio Preto,Rio de Janeiro,RJ,Brazil;São José do Vale do Rio Preto;Interior;furto_veiculos;1;3;4;5;0.00%;4.35%
01/07/2017 00:00;105ª DP;Petrópolis,Rio de Janeiro,RJ,Brazil;Petrópolis;Interior;furto_veiculos;5;26;40;56;0.00%;3.29%
01/07/2017 00:00;106ª DP;Petrópolis,Rio de Janeiro,RJ,Brazil;Petrópolis;Interior;furto_veiculos;3;7;9;15;0.00%;7.32%
01/07/2017 00:00;107ª DP;Paraíba do Sul,Rio de Janeiro,RJ,Brazil;Paraíba do Sul;Interior;furto_veiculos;1;2;4;5;0.00%;4.76%
01/07/2017 00:00;109ª DP;Sapucaia,Rio de Janeiro,RJ,Brazil;Sapucaia;Interior;furto_veiculos;1;3;5;6;0.00%;6.25%
01/07/2017 00:00;10ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;8;20;32;46;0.00%;4.30%
01/07/2017 00:00;110ª DP;Teresópolis,Rio de Janeiro,RJ,Brazil;Teresópolis;Interior;furto_veiculos;11;23;30;43;0.00%;8.66%
01/07/2017 00:00;111ª DP;Sumidouro,Rio de Janeiro,RJ,Brazil;Sumidouro;Interior;furto_veiculos;0;0;1;2;0.00%;0.00%
01/07/2017 00:00;112ª DP;Carmo,Rio de Janeiro,RJ,Brazil;Carmo;Interior;furto_veiculos;0;0;0;0;0.00%;0.00%
01/07/2017 00:00;118ª DP;Araruama,Rio de Janeiro,RJ,Brazil;Araruama;Interior;furto_veiculos;9;17;22;26;0.00%;7.63%
01/07/2017 00:00;119ª DP;Rio Bonito,Rio de Janeiro,RJ,Brazil;Rio Bonito;Interior;furto_veiculos;10;23;32;47;0.00%;16.39%
01/07/2017 00:00;11ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;2;4;8;9;0.00%;10.00%
01/07/2017 00:00;120ª DP;Silva Jardim,Rio de Janeiro,RJ,Brazil;Silva Jardim;Interior;furto_veiculos;0;1;1;1;0.00%;0.00%
01/07/2017 00:00;121ª DP;Casimiro de Abreu,Rio de Janeiro,RJ,Brazil;Casimiro de Abreu;Interior;furto_veiculos;2;4;4;6;0.00%;4.44%
01/07/2017 00:00;122ª DP;Conceição de Macabú,Rio de Janeiro,RJ,Brazil;Conceição de Macabú;Interior;furto_veiculos;0;1;1;1;0.00%;0.00%
01/07/2017 00:00;123ª DP;Macaé,Rio de Janeiro,RJ,Brazil;Macaé;Interior;furto_veiculos;11;19;31;41;0.00%;4.49%
01/07/2017 00:00;124ª DP;Saquarema,Rio de Janeiro,RJ,Brazil;Saquarema;Interior;furto_veiculos;9;14;28;33;0.00%;10.71%
01/07/2017 00:00;125ª DP;São Pedro da Aldeia,Rio de Janeiro,RJ,Brazil;São Pedro da Aldeia;Interior;furto_veiculos;10;14;19;24;0.00%;11.63%
01/07/2017 00:00;126ª DP;Cabo Frio,Rio de Janeiro,RJ,Brazil;Cabo Frio;Interior;furto_veiculos;16;38;49;58;0.00%;9.04%
01/07/2017 00:00;127ª DP;Armação dos Búzios,Rio de Janeiro,RJ,Brazil;Armação dos Búzios;Interior;furto_veiculos;2;2;9;11;0.00%;5.26%
01/07/2017 00:00;128ª DP;Rio das Ostras,Rio de Janeiro,RJ,Brazil;Rio das Ostras;Interior;furto_veiculos;8;22;32;39;0.00%;5.33%
01/07/2017 00:00;129ª DP;Iguaba Grande,Rio de Janeiro,RJ,Brazil;Iguaba Grande;Interior;furto_veiculos;0;2;5;6;0.00%;0.00%
01/07/2017 00:00;12ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;4;11;15;18;0.00%;2.67%
01/07/2017 00:00;132ª DP;Arraial do Cabo,Rio de Janeiro,RJ,Brazil;Arraial do Cabo;Interior;furto_veiculos;0;4;4;5;0.00%;0.00%
01/07/2017 00:00;134ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;furto_veiculos;25;50;77;108;0.00%;9.54%
01/07/2017 00:00;135ª DP;Itaocara,Rio de Janeiro,RJ,Brazil;Itaocara;Interior;furto_veiculos;1;1;3;3;0.00%;5.56%
01/07/2017 00:00;137ª DP;Miracema,Rio de Janeiro,RJ,Brazil;Miracema;Interior;furto_veiculos;0;1;1;1;0.00%;0.00%
01/07/2017 00:00;138ª DP;Laje do Muriaé,Rio de Janeiro,RJ,Brazil;Laje do Muriaé;Interior;furto_veiculos;0;0;1;1;0.00%;0.00%
01/07/2017 00:00;139ª DP;Porciúncula,Rio de Janeiro,RJ,Brazil;Porciúncula;Interior;furto_veiculos;0;0;3;3;0.00%;0.00%
01/07/2017 00:00;13ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;3;5;7;7;0.00%;3.70%
01/07/2017 00:00;140ª DP;"Natividade;Varre-Sai,Rio de Janeiro,RJ,Brazil";"Natividade;Varre-Sai";Interior;furto_veiculos;0;2;4;5;0.00%;0.00%
01/07/2017 00:00;141ª DP;São Fidélis,Rio de Janeiro,RJ,Brazil;São Fidélis;Interior;furto_veiculos;1;4;6;7;0.00%;5.26%
01/07/2017 00:00;142ª DP;Cambuci,Rio de Janeiro,RJ,Brazil;Cambuci;Interior;furto_veiculos;1;2;2;2;0.00%;12.50%
01/07/2017 00:00;144ª DP;Bom Jesus de Itabapoana,Rio de Janeiro,RJ,Brazil;Bom Jesus de Itabapoana;Interior;furto_veiculos;1;1;3;3;0.00%;3.70%
01/07/2017 00:00;145ª DP;São João da Barra,Rio de Janeiro,RJ,Brazil;São João da Barra;Interior;furto_veiculos;0;4;7;11;0.00%;0.00%
01/07/2017 00:00;146ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;furto_veiculos;2;7;15;20;0.00%;1.67%
01/07/2017 00:00;147ª DP;São Francisco de Itabapoana,Rio de Janeiro,RJ,Brazil;São Francisco de Itabapoana;Interior;furto_veiculos;0;0;2;4;0.00%;0.00%
01/07/2017 00:00;148ª DP;"Cardoso Moreira;Italva,Rio de Janeiro,RJ,Brazil";"Cardoso Moreira;Italva";Interior;furto_veiculos;4;4;4;4;0.00%;22.22%
01/07/2017 00:00;14ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;5;12;19;19;0.00%;4.24%
01/07/2017 00:00;151ª DP;Nova Friburgo,Rio de Janeiro,RJ,Brazil;Nova Friburgo;Interior;furto_veiculos;5;14;26;34;0.00%;3.79%
01/07/2017 00:00;152ª DP;Duas Barras,Rio de Janeiro,RJ,Brazil;Duas Barras;Interior;furto_veiculos;0;0;0;1;0.00%;0.00%
01/07/2017 00:00;153ª DP;Cantagalo,Rio de Janeiro,RJ,Brazil;Cantagalo;Interior;furto_veiculos;3;4;4;4;0.00%;14.29%
01/07/2017 00:00;154ª DP;"Cordeiro;Macuco,Rio de Janeiro,RJ,Brazil";"Cordeiro;Macuco";Interior;furto_veiculos;1;2;3;5;0.00%;5.56%
01/07/2017 00:00;155ª DP;São Sebastião do Alto,Rio de Janeiro,RJ,Brazil;São Sebastião do Alto;Interior;furto_veiculos;0;0;0;1;0.00%;0.00%
01/07/2017 00:00;156ª DP;Santa Maria Madalena,Rio de Janeiro,RJ,Brazil;Santa Maria Madalena;Interior;furto_veiculos;0;1;3;3;0.00%;0.00%
01/07/2017 00:00;157ª DP;Trajano de Morais,Rio de Janeiro,RJ,Brazil;Trajano de Morais;Interior;furto_veiculos;1;1;1;1;0.00%;20.00%
01/07/2017 00:00;158ª DP;Bom Jardim,Rio de Janeiro,RJ,Brazil;Bom Jardim;Interior;furto_veiculos;1;1;1;2;0.00%;9.09%
01/07/2017 00:00;159ª DP;Cachoeiras de Macacu,Rio de Janeiro,RJ,Brazil;Cachoeiras de Macacu;Interior;furto_veiculos;2;4;6;8;0.00%;4.26%
01/07/2017 00:00;15ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;6;18;24;26;0.00%;6.00%
01/07/2017 00:00;165ª DP;Mangaratiba,Rio de Janeiro,RJ,Brazil;Mangaratiba;Interior;furto_veiculos;1;7;12;18;0.00%;2.78%
01/07/2017 00:00;166ª DP;Angra dos Reis,Rio de Janeiro,RJ,Brazil;Angra dos Reis;Interior;furto_veiculos;9;18;37;46;0.00%;6.77%
01/07/2017 00:00;167ª DP;Paraty,Rio de Janeiro,RJ,Brazil;Paraty;Interior;furto_veiculos;7;11;13;15;0.00%;15.22%
01/07/2017 00:00;168ª DP;Rio Claro,Rio de Janeiro,RJ,Brazil;Rio Claro;Interior;furto_veiculos;0;1;3;3;0.00%;0.00%
01/07/2017 00:00;16ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;45;79;117;149;0.00%;16.13%
01/07/2017 00:00;17ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;21;41;66;85;0.00%;7.69%
01/07/2017 00:00;18ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;5;12;27;38;0.00%;2.07%
01/07/2017 00:00;19ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;13;28;42;50;0.00%;6.53%
01/07/2017 00:00;1ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;1;1;2;3;0.00%;0.76%
01/07/2017 00:00;20ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;7;16;27;42;0.00%;3.11%
01/07/2017 00:00;21ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;21;42;66;87;0.00%;4.28%
01/07/2017 00:00;22ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;39;67;88;109;0.00%;11.14%
01/07/2017 00:00;23ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;17;29;43;52;0.00%;7.02%
01/07/2017 00:00;24ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;9;16;21;25;0.00%;3.42%
01/07/2017 00:00;25ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;15;21;28;34;0.00%;5.08%
01/07/2017 00:00;26ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;7;11;23;27;0.00%;2.54%
01/07/2017 00:00;27ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;32;55;87;112;0.00%;6.84%
01/07/2017 00:00;28ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;10;28;33;36;0.00%;4.10%
01/07/2017 00:00;29ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;17;33;39;53;0.00%;2.99%
01/07/2017 00:00;30ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;11;23;33;42;0.00%;3.69%
01/07/2017 00:00;31ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;8;13;34;41;0.00%;1.76%
01/07/2017 00:00;32ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;20;44;59;75;0.00%;4.58%
01/07/2017 00:00;33ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;33;63;80;117;0.00%;7.93%
01/07/2017 00:00;34ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;28;55;85;111;0.00%;3.00%
01/07/2017 00:00;35ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;25;70;120;158;0.00%;3.28%
01/07/2017 00:00;36ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;16;43;68;109;0.00%;4.34%
01/07/2017 00:00;37ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;21;41;57;74;0.00%;7.81%
01/07/2017 00:00;38ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;17;33;47;65;0.00%;4.07%
01/07/2017 00:00;39ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;11;29;42;56;0.00%;2.35%
01/07/2017 00:00;40ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;10;33;56;74;0.00%;2.07%
01/07/2017 00:00;41ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;2;10;16;17;0.00%;1.22%
01/07/2017 00:00;42ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;26;38;48;56;0.00%;12.87%
01/07/2017 00:00;43ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;4;10;15;25;0.00%;2.23%
01/07/2017 00:00;44ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;9;18;26;36;0.00%;3.46%
01/07/2017 00:00;45ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;0;0;0;0;0.00%;0.00%
01/07/2017 00:00;48ª DP;Seropédica,Rio de Janeiro,RJ,Brazil;Seropédica;Baixada Fluminense;furto_veiculos;1;6;17;23;0.00%;1.52%
01/07/2017 00:00;4ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;5;6;14;18;0.00%;2.66%
01/07/2017 00:00;50ª DP;Itaguaí,Rio de Janeiro,RJ,Brazil;Itaguaí;Baixada Fluminense;furto_veiculos;8;27;36;47;0.00%;4.23%
01/07/2017 00:00;51ª DP;Paracambi,Rio de Janeiro,RJ,Brazil;Paracambi;Baixada Fluminense;furto_veiculos;1;5;9;10;0.00%;2.17%
01/07/2017 00:00;52ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;furto_veiculos;27;48;55;77;0.00%;5.11%
01/07/2017 00:00;53ª DP;Mesquita,Rio de Janeiro,RJ,Brazil;Mesquita;Baixada Fluminense;furto_veiculos;9;30;42;54;0.00%;2.32%
01/07/2017 00:00;54ª DP;Belford Roxo,Rio de Janeiro,RJ,Brazil;Belford Roxo;Baixada Fluminense;furto_veiculos;41;75;98;130;0.00%;5.98%
01/07/2017 00:00;55ª DP;Queimados,Rio de Janeiro,RJ,Brazil;Queimados;Baixada Fluminense;furto_veiculos;18;25;36;52;0.00%;8.18%
01/07/2017 00:00;56ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;furto_veiculos;12;24;32;44;0.00%;2.78%
01/07/2017 00:00;57ª DP;Nilópolis,Rio de Janeiro,RJ,Brazil;Nilópolis;Baixada Fluminense;furto_veiculos;5;12;38;55;0.00%;1.20%
01/07/2017 00:00;58ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;furto_veiculos;26;53;73;108;0.00%;4.91%
01/07/2017 00:00;59ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;45;94;129;164;0.00%;4.24%
01/07/2017 00:00;5ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;10;26;43;59;0.00%;2.92%
01/07/2017 00:00;60ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;29;57;80;102;0.00%;7.30%
01/07/2017 00:00;61ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;2;2;3;5;0.00%;2.41%
01/07/2017 00:00;62ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;furto_veiculos;13;23;34;47;0.00%;5.00%
01/07/2017 00:00;63ª DP;Japeri,Rio de Janeiro,RJ,Brazil;Japeri;Baixada Fluminense;furto_veiculos;3;4;7;13;0.00%;2.97%
01/07/2017 00:00;64ª DP;São João de Meriti,Rio de Janeiro,RJ,Brazil;São João de Meriti;Baixada Fluminense;furto_veiculos;26;57;94;132;0.00%;2.70%
01/07/2017 00:00;65ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;furto_veiculos;4;11;17;20;0.00%;4.60%
01/07/2017 00:00;66ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;furto_veiculos;10;26;33;48;0.00%;4.95%
01/07/2017 00:00;67ª DP;Guapimirim,Rio de Janeiro,RJ,Brazil;Guapimirim;Baixada Fluminense;furto_veiculos;1;3;6;9;0.00%;1.69%
01/07/2017 00:00;6ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;5;15;36;42;0.00%;2.76%
01/07/2017 00:00;70ª DP;Tanguá,Rio de Janeiro,RJ,Brazil;Tanguá;Interior;furto_veiculos;2;5;6;6;0.00%;5.88%
01/07/2017 00:00;71ª DP;Itaboraí,Rio de Janeiro,RJ,Brazil;Itaboraí;Interior;furto_veiculos;13;30;52;73;0.00%;4.23%
01/07/2017 00:00;72ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;23;68;98;136;0.00%;3.99%
01/07/2017 00:00;73ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;25;56;81;99;0.00%;5.58%
01/07/2017 00:00;74ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;24;51;79;106;0.00%;3.95%
01/07/2017 00:00;75ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;furto_veiculos;10;21;28;40;0.00%;3.38%
01/07/2017 00:00;76ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;18;46;65;89;0.00%;7.63%
01/07/2017 00:00;77ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;12;23;27;38;0.00%;6.32%
01/07/2017 00:00;78ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;9;31;61;89;0.00%;3.26%
01/07/2017 00:00;79ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;5;12;18;31;0.00%;3.94%
01/07/2017 00:00;7ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;furto_veiculos;5;11;19;27;0.00%;7.04%
01/07/2017 00:00;81ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;furto_veiculos;11;22;31;38;0.00%;7.69%
01/07/2017 00:00;82ª DP;Maricá,Rio de Janeiro,RJ,Brazil;Maricá;Grande Niterói;furto_veiculos;17;30;47;63;0.00%;9.66%
01/07/2017 00:00;88ª DP;Barra do Pirai,Rio de Janeiro,RJ,Brazil;Barra do Pirai;Interior;furto_veiculos;0;1;4;6;0.00%;0.00%
01/07/2017 00:00;89ª DP;Resende,Rio de Janeiro,RJ,Brazil;Resende;Interior;furto_veiculos;6;14;23;28;0.00%;6.74%
01/07/2017 00:00;90ª DP;Barra Mansa,Rio de Janeiro,RJ,Brazil;Barra Mansa;Interior;furto_veiculos;4;12;16;29;0.00%;4.65%
01/07/2017 00:00;91ª DP;Valença,Rio de Janeiro,RJ,Brazil;Valença;Interior;furto_veiculos;2;2;3;3;0.00%;4.17%
01/07/2017 00:00;92ª DP;Rio das Flores,Rio de Janeiro,RJ,Brazil;Rio das Flores;Interior;furto_veiculos;0;0;0;0;0.00%;0.00%
01/07/2017 00:00;93ª DP;Volta Redonda,Rio de Janeiro,RJ,Brazil;Volta Redonda;Interior;furto_veiculos;6;27;44;56;0.00%;6.19%
01/07/2017 00:00;94ª DP;Piraí,Rio de Janeiro,RJ,Brazil;Piraí;Interior;furto_veiculos;1;2;2;6;0.00%;9.09%
01/07/2017 00:00;95ª DP;Vassouras,Rio de Janeiro,RJ,Brazil;Vassouras;Interior;furto_veiculos;2;4;8;13;0.00%;8.00%
